_id,username,sentiment,tweet,userLocation,location
ObjectID(572c70c5a1503710d1ce4faf),"Kr4nK_Designs","neg"," AT_USER kys faggot","United Kingdom",
ObjectID(572c70cea1503710d1ce4fb0),"Calvin_joshski","neg"," AT_USER truee kill those faggot",,
ObjectID(572c70dea1503710d1ce4fb1),"Cernobich","neg"," lol ""timeleth mindthet book"" ""changing national culture"". what a grandiothe deluthional faggot AT_USER AT_USER AT_USER","Santa Monica, CA",
ObjectID(572c70f3a1503710d1ce4fb2),"Noorshinwari11","neg"," AT_USER kindly support jzt (jihad for zero thelesemia) organization whose helpng thse thelsemic patients",,
ObjectID(572c70fea1503710d1ce4fb3),"SuperBowlTpNews","pos"," jihad ward: ""i want to win super bowl championships"" URL via AT_USER URL",,
ObjectID(572c7103a1503710d1ce4fb4),"_Blogger_SEO","pos"," one click seo friendly article generator URL tools webhosting blog in malayalam exhorts state muslims to join jihad","United States",
ObjectID(572c7110a1503710d1ce4fb5),"tatyabichchhoo","neg"," dear interwebs, you taught me love jihad, men's rights, atrocities against savarnas, but can't thank you enough for urbanpoverty.","Kanpur/Mumbai/Bangalore",
ObjectID(572c711aa1503710d1ce4fb6),"TwitBot9000","neg"," blake is a smart and ugly little cracker faggot. chocolate","DM to have your name featured",
ObjectID(572c712ba1503710d1ce4fb7),"OzSpam","pos"," AT_USER AT_USER ...nice, somewhere private for jihad discussions n weapon exchange as we saw at the parramatta cbd mosque !","Noosa, Australia ",
ObjectID(572c713ca1503710d1ce4fb8),"RBLXFuntoad","neg"," AT_USER AT_USER AT_USER AT_USER says the faggot who aa's a group because he's salty","ROBLOX",
ObjectID(572c713ea1503710d1ce4fb9),"luenoeswanson","neutral"," yep there is lots of difference between jihad and astha...",,
ObjectID(572c7148a1503710d1ce4fba),"MoezMobeen","neutral"," the holy prophet said: ""the greatest jihad is to speak the word of truth to a tyrant"" jummahmubarak freenaveedbutt",,
ObjectID(572c714ba1503710d1ce4fbb),"AmesYoubidder","neg"," ordnance survey map 2.5"" so29 montgomery 1956 inc. offa's dyke, chirbury, sa URL last second outbid ↺rt, fav",,
ObjectID(572c714ba1503710d1ce4fbc),"ScallyPerv","neg"," ""AT_USER tfif, its nearly the weekend, relax 😎 teamgay faggot URL","Manchester ",
ObjectID(572c7159a1503710d1ce4fbd),"PurposeSNATCHDT","neutral"," and you know this because.....?? URL"," Justin's Throat",
ObjectID(572c715ba1503710d1ce4fbe),"ScallyPerv","neutral"," ""AT_USER only one more sleep till bigscallyweekend badlads faggot URL","Manchester ",
ObjectID(572c7162a1503710d1ce4fbf),"kieranwattts4","neg"," AT_USER u gay cunt faggot u got subs off brian and brandon 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻😂😂😂💩💩",,
ObjectID(572c7163a1503710d1ce4fc0),"ImBAArnel1105","neg"," faggot 󾌴󾮗🏻 ~lifeofasupport.","Philipines",
ObjectID(572c7170a1503710d1ce4fc1),"ScallyPerv","neutral"," ""AT_USER only one more sleep till bigscallyweekend badlads faggot URL","Manchester ",
ObjectID(572c718aa1503710d1ce4fc2),"KkamakakK","neg"," AT_USER this a disgusting URL","Maryland, USA",
ObjectID(572c7190a1503710d1ce4fc3),"ScallyPerv","neg"," ""AT_USER tfif, its nearly the weekend, relax 😎 teamgay faggot URL","Manchester ",
ObjectID(572c7191a1503710d1ce4fc4),"Almighty_Sofa","neg"," he was angry 😁😁 URL","Southern California",
ObjectID(572c719ca1503710d1ce4fc5),"rsbriggs","neutral"," duhhh. they've filled our government with muslim brotherhood members. still think obama isn't a muslim enabler? URL",,
ObjectID(572c71a8a1503710d1ce4fc6),"Jisoyu","neg"," ben just rt'd that faggot this is it","유정의마음속",
ObjectID(572c71b2a1503710d1ce4fc7),"SaidSomethings","neg"," ""happiness is inward and not outward; and so it does not depend on what we have, but on what we are."" - henry van dyke",,
ObjectID(572c71d7a1503710d1ce4fc8),"JWilliamPope","neg"," AT_USER AT_USER you got dangerous faggot fever.","Sparta, New Jersey",
ObjectID(572c71f3a1503710d1ce4fc9),"Bottom_Boy69","neg"," URL wood morning gay twitter👨‍❤️‍💋‍👨 tgif thank god i'm a faggot👨‍❤️‍💋‍👨 faggotfood👨‍❤️‍💋‍👨","Faggot City USA ",
ObjectID(572c720ea1503710d1ce4fca),"sleepiM2","neg"," AT_USER faggot",,
ObjectID(572c720ea1503710d1ce4fcb),"_elstrang","neutral"," happy bday to this faggot! ly lots AT_USER 💜 URL",,
ObjectID(572c7216a1503710d1ce4fcc),"CFCied04","neg"," AT_USER dutch faggot won't even put him in the bench.","Kandy, Sri Lanka  Katugastota",
ObjectID(572c7218a1503710d1ce4fcd),"egorova_cagua","neg"," young dyke gets schooled by hot cougar URL",,
ObjectID(572c7220a1503710d1ce4fce),"joseph12xu","neutral"," if the canucks keep importing muzzies we may need a wall there too. jihad from the north, cartels from the south. URL",,
ObjectID(572c7229a1503710d1ce4fcf),"InfiniteStcrs","neg"," that maybe the stupidest thing i've ever said, but nobody wanted your oily black ugly ass.","Osaka-shi Kita, Osaka",
ObjectID(572c722da1503710d1ce4fd0),"masonsindia","neutral"," AT_USER AT_USER AT_USER the jihad is not what u biased channels ( pro rss) shows URL",,
ObjectID(572c726da1503710d1ce4fd1),"codyaveresch","neg"," AT_USER and it's giga by the way you fucking faggot",,
ObjectID(572c726ea1503710d1ce4fd2),"ZipSquad_JihaD","neutral"," AT_USER she really tried to stunt cuz 😭😭😭😭 jihad","Wherever the Fuck You Ain't",
ObjectID(572c726fa1503710d1ce4fd3),"DarvusH","neutral"," AT_USER so it would appear the you're muslim and therefore must be a terrorist line didn't play too well. londonelects",,
ObjectID(572c7287a1503710d1ce4fd4),"mikebaygaming88","neg"," AT_USER AT_USER AT_USER you're a fake ass faggot that steals people's money, stfu.","Jacksonville Beach, FL",
ObjectID(572c72b4a1503710d1ce4fd5),"AgendaOfEvil","neutral"," URL jihad: it’s not all about us…it’s about islamic doctrine",,
ObjectID(572c72bca1503710d1ce4fd6),"dianno_ebooks","neg"," i hate when people use faggot as an insult.",,
ObjectID(572c72c5a1503710d1ce4fd7),"PMcToal","neutral"," andrew jackson jihad 🎧","Boston, MA",
ObjectID(572c72e7a1503710d1ce4fd8),"riestrasileno","neutral"," jerusalem caliphate and the third jihad by john witcombe URL URL",,
ObjectID(572c72efa1503710d1ce4fd9),"InsanePukhtoon","neutral"," prhne ke liye khud ko razi krna should be considered as jihad.","Near Wifi.",
ObjectID(572c72f2a1503710d1ce4fda),"HizbullahAnsari","neutral"," best jihad is word of truth spoken to a tyrant ruler freenaveedbutt",,
ObjectID(572c72f8a1503710d1ce4fdb),"Bottom_Boy69","neg"," URL wood morning gay twitter👨‍❤️‍💋‍👨 tgif thank god i'm a faggot👨‍❤️‍💋‍👨 faggotfood👨‍❤️‍💋‍👨","Faggot City USA ",
ObjectID(572c730aa1503710d1ce4fdc),"edismyhooker","neutral"," im gay whos lisa URL","i miss lisa too",
ObjectID(572c731ca1503710d1ce4fdd),"xScre4m7x","neg"," AT_USER AT_USER faggot","Australia",
ObjectID(572c7345a1503710d1ce4fde),"Neo_Zeed","neutral"," i never turn a girl down because i'm easy but i'm pretty sure that if you do she'd call you a faggot. seems accurate URL","Las Vegas",
ObjectID(572c734ca1503710d1ce4fdf),"badlionjac3","neg"," lol faggot xd","playin badlion",
ObjectID(572c7353a1503710d1ce4fe0),"DizzyPizzy2","neutral"," stopislam london tube attacker 'also brandished knife at four others' URL",,
ObjectID(572c735ca1503710d1ce4fe1),"C_Wright44","neg"," working with even a worster co worker than yesterday this faggot don't even smoke an hell snitch on me gotta smoke now lol",,
ObjectID(572c7399a1503710d1ce4fe2),"zutter_bot","neg"," we found u dyke AT_USER",,
ObjectID(572c73a0a1503710d1ce4fe3),"SatinesCuck","neutral"," i know she would fuck me so good. i want her to be my first. AT_USER AT_USER AT_USER AT_USER AT_USER URL","Glory Holes",
ObjectID(572c73a6a1503710d1ce4fe4),"Bottom_Boy69","neg"," URL wood morning gay twitter👨‍❤️‍💋‍👨 tgif thank god i'm a faggot👨‍❤️‍💋‍👨 faggotfood👨‍❤️‍💋‍👨","Faggot City USA ",
ObjectID(572c73d0a1503710d1ce4fe5),"chpersanes_blog","neutral"," iran : the shia jihad and the death of syria’s army URL via AT_USER","Brussels - Belgium",
ObjectID(572c73d2a1503710d1ce4fe6),"devrooney1","neg"," my mom said i look like a dyke today","where rainbows never die",
ObjectID(572c73d7a1503710d1ce4fe7),"365Arizona","neutral"," american towns matter! rt URL stopislam AT_USER tcot makedclisten wakeupamerica","State of Arizona",
ObjectID(572c73d8a1503710d1ce4fe8),"911USA1","neutral"," obama behind muslim brotherhood caliphate conspiracy? rt URL stopislam tcot makedclisten teaparty AT_USER","USA",
ObjectID(572c73dea1503710d1ce4fe9),"kateenichola527","neg"," AT_USER you faggot head",,
ObjectID(572c73e1a1503710d1ce4fea),"Damnnshaugly","neutral"," i thought this girl was gay the wholeeeee time. like no offense but she look like a whole dyke...then her hood rat bf shows up like 😳","757✈️904 hoe",
ObjectID(572c73e5a1503710d1ce4feb),"KEY4__","neg"," AT_USER you was a dyke n yo past life",,
ObjectID(572c73f2a1503710d1ce4fec),"attorn_","neg"," AT_USER it was a reply to the tweet you deleted like a faggot, it took ages to send",,
ObjectID(572c7417a1503710d1ce4fed),"ZipSquad_JihaD","neutral"," AT_USER cuz, it was so casual - ""niggas was exercising with me & buying me pizza, but all them niggas cheated on doe"" jihad","Wherever the Fuck You Ain't",
ObjectID(572c7417a1503710d1ce4fee),"RuttenBasFan","neutral"," it is with rivers as it is with people: the greatest are not always the mos... henryvandyke citation URL",,
ObjectID(572c741ba1503710d1ce4fef),"LeMePakistani","neg"," AT_USER you never want to study but you have to sacrifice your feelings and study. it is! jihad-bil-nafs.","Jahan Jagah Miljae",
ObjectID(572c7434a1503710d1ce4ff0),"jjackman375","neg"," AT_USER AT_USER she is not 'just a muslim' huma & family generations connect with terrorist groups at the highest levels",,
ObjectID(572c7435a1503710d1ce4ff1),"kbenweg","neutral"," reporter attacked with stones in ede(holland) by islamic fitlth, cops refuse to act!!! stopislam repent jesussaves URL",,
ObjectID(572c744ba1503710d1ce4ff2),"PeopleCallMe_B","neg"," AT_USER u fuccin faggot","502 Come Up✈️",
ObjectID(572c744ca1503710d1ce4ff3),"RobertBrownP","neg"," rt AT_USER i shit on your darksouls for i am a joyless faggot URL",,
ObjectID(572c7461a1503710d1ce4ff4),"kbenweg","neutral"," reporter attacked with stones in ede(holland) by islamic trash, cops refuse to act!!! stopislam repent jesussaves URL",,
ObjectID(572c7488a1503710d1ce4ff5),"instarwars","neg"," AT_USER ng him for the life i've been given. shrek is love i say, shrek is life my dad overhears me and calls me a faggot i knew he was j","felicitjones markhamill ridley",
ObjectID(572c74aea1503710d1ce4ff6),"skyler12388","neg"," this is god damn america u son's of bitchs, and if you don't like it. there's the fuckn door. stopislam URL","Florida",
ObjectID(572c74b3a1503710d1ce4ff7),"sarahgirlboo_","neutral"," me in a boy version URL",,
ObjectID(572c74b5a1503710d1ce4ff8),"DizzyPizzy2","neutral"," stopislam why calling muslim refugees ""the new jews"" is wrong, factually and morally URL via AT_USER",,
ObjectID(572c74bba1503710d1ce4ff9),"RealAbdulQadir","neutral"," activists: insurgents seize village south of aleppo: a coalition of syrian rebels and jihad... URL ... via AT_USER","Power State",
ObjectID(572c74bca1503710d1ce4ffa),"SenseiJ5","neutral"," AT_USER AT_USER AT_USER URL ""a principled cuckservative"" suckered much dyke?","Detroit Michigan ",
ObjectID(572c74caa1503710d1ce4ffb),"seenmeen1","neutral"," banning (just 2 hide wat we r promoting in our mosques. URL","Islamabad, Pakistan",
ObjectID(572c74d6a1503710d1ce4ffc),"TayTween","neutral"," someone please reopen dachau concentration camp and put german chancellor angela merkel in it. URL","Everywhere",
ObjectID(572c74e9a1503710d1ce4ffd),"ultracheapoffer","neg"," greg dyke: my part in his downfall by chris moore URL URL",,
ObjectID(572c74faa1503710d1ce4ffe),"cnrymtchll","neg"," i'd rather be called a faggot than have people think i watch eurovision, what is this shit URL","between fantasy and reality",
ObjectID(572c7520a1503710d1ce4fff),"ryvers3","neg"," i feel like a faggot today","Vermilion, OH",
ObjectID(572c7538a1503710d1ce5000),"QuinnboBot","neg"," i got called a dyke for the first time today",,
ObjectID(572c7545a1503710d1ce5001),"Lindaquackenbus","neutral"," AT_USER AT_USER AT_USER AT_USER un shariah compliant human rights inc in us law16/18 v. lbgt law URL",,
ObjectID(572c7557a1503710d1ce5002),"professorlovetv","neg"," they say most (if not all) muslims are terrorist, but i don't know nor have i ever met a bad muslim, much more a... URL","Suriname",
ObjectID(572c755ca1503710d1ce5003),"L7_Syhper","neutral"," AT_USER nice revamp faggot wink ","Australia",
ObjectID(572c7577a1503710d1ce5004),"smug_anime_face","neg"," AT_USER AT_USER AT_USER last time i checked he was a billionaire.... but reading your bio i can tell you're a faggot cuck! sad!","BingBong, UK",
ObjectID(572c757da1503710d1ce5005),"clientspooky","neg"," AT_USER 💀sorry i'm not popular, gang smoke faggot.","City of Stars",
ObjectID(572c758ba1503710d1ce5006),"autumnrainwish","neutral"," if you are wondering how bigots usually sound like, few exhibits. this sanghi woman. URL","New Delhi, India",
ObjectID(572c75aea1503710d1ce5007),"GamingAnarchist","neutral"," what kind of faggot writes articles like this? URL","United Kingdom",
ObjectID(572c75b1a1503710d1ce5008),"imgiog","neutral"," he terrorized him with them hands tho URL","Washington, NC",
ObjectID(572c75c5a1503710d1ce5009),"ZipSquad_JihaD","neutral"," AT_USER cuz, it was smooth too! 😭😭😭😭😭 jihad","Wherever the Fuck You Ain't",
ObjectID(572c75d4a1503710d1ce500a),"dandejy","neutral"," full metal jihad... URL",,
ObjectID(572c75dea1503710d1ce500b),"Magumaism","neutral"," some faggot who think the uchiha clan exist and he's one of them. URL",,
ObjectID(572c75dfa1503710d1ce500c),"KevorkAlmassian","pos"," the wonderful world of turkey where terrorists can freely call for jihad and soon be able to freely travel to an... URL","Deutschland",
ObjectID(572c75e8a1503710d1ce500d),"DolanDark_ITBot","neg"," not all the kid who called you a faggot on xbox live",,
ObjectID(572c75efa1503710d1ce500e),"rocket444444","neutral"," best jihad is word of truth spoken to tyrant ruler",,
ObjectID(572c764fa1503710d1ce500f),"DizzyPizzy2","neutral"," stopislam yazidi human rights activists paint dire picture — canadian government m... URL via AT_USER",,
ObjectID(572c765da1503710d1ce5010),"Bottom_Boy69","neg"," URL wood morning gay twitter👨‍❤️‍💋‍👨 tgif thank god i'm a faggot👨‍❤️‍💋‍👨 faggotfood👨‍❤️‍💋‍👨","Faggot City USA ",
ObjectID(572c769fa1503710d1ce5011),"gonzorobotics","neg"," hahahhaha goddamnit hillary don't equate hispanic people and illegal immigrants too hahahah fuck god damn it URL","BOS⏩PIT",
ObjectID(572c76bda1503710d1ce5012),"AliNisar4","neutral"," best jihad is word of truth spoken to a tyrant ruler freenaveedbutt",,
ObjectID(572c76c5a1503710d1ce5013),"ReinstaIl","neg"," AT_USER you a straight weirdo i waited for you to come back online and then i saw you reported already fuck you faggot ass bitch",,
ObjectID(572c76d6a1503710d1ce5014),"byReconz","neg"," AT_USER dont spoil it faggot.","Singapore",
ObjectID(572c7702a1503710d1ce5015),"lillouis6","neutral"," one off ferret lost ferret brighton street @ dyke road park URL",,"{ ""type"" : ""Point"", ""coordinates"" : [ 50.83617675, -0.15410402 ] }"
ObjectID(572c7726a1503710d1ce5016),"TheAtomicAstro","neg"," AT_USER AT_USER shiruken's nowhere near as bad as that astro faggot, what a scummy piece of shit.","in the closet",
ObjectID(572c7730a1503710d1ce5017),"PopUpOnDeezHoes","neg"," AT_USER island who would say mean shit and used the word faggot (which is still way too popular in the caribbean) are gay as hell","ATL ✈  Beyond  ",
ObjectID(572c7734a1503710d1ce5018),"QNAEnglish","neutral"," qna | islamic jihad considers targeting civilians as 'serious escalation' URL URL","Qatar",
ObjectID(572c7738a1503710d1ce5019),"mita1966","neg"," the both votes snp twibbons have vanished like snaw aff a dyke","Airdrie-Scotland",
ObjectID(572c773da1503710d1ce501a),"30PiecesofAG_","neg"," pound sand, communist faggot. URL","Rick Wilson's basement.",
ObjectID(572c774da1503710d1ce501b),"Truthfulcod","neg"," he clearly is a terrorist, he terrorized tf out that man after almost knocking him out fym. URL","Miami,FL",
ObjectID(572c7751a1503710d1ce501c),"ADRL_GOD","neg"," AT_USER AT_USER faggot kys","Under your fucking bed",
ObjectID(572c7754a1503710d1ce501d),"Persian_Iranian","neutral"," boobs who's online: rubensito_tapatio: URL ohmibod omg jihad","Middle East",
ObjectID(572c7755a1503710d1ce501e),"rocket444444","neutral"," best jihad is the word of truth spoken to a tyrant ruler freenaveedbutt",,
ObjectID(572c7757a1503710d1ce501f),"BetGodz","neg"," AT_USER AT_USER giggs isn't english faggot",,
ObjectID(572c776da1503710d1ce5020),"owen_wildblood","neg"," AT_USER AT_USER you're a faggot",,
